id,type,parent_id,branch_level,translate_x,translate_y,translate_z,rotate_x,rotate_y,rotate_z,scale_x,scale_y,scale_z,color_r,color_g,color_b,color_a,geometry,hide,topo,ratio
437,5,1,1,-13.0,7.0,4.8,0.0,0.0,0.0,0.15,0.15,0.15,40,33,17,255,22,0,0,0.1
438,5,1,1,-12.0,7.0,5.7882,0.0,0.0,0.0,0.15,0.15,0.15,68,62,40,255,22,0,0,0.1
439,5,1,1,-11.0,7.0,6.7294,0.0,0.0,0.0,0.15,0.15,0.15,69,60,43,255,22,0,0,0.1
440,5,1,1,-10.0,7.0,7.6706,0.0,0.0,0.0,0.15,0.15,0.15,30,20,10,255,22,0,0,0.1
441,5,1,1,-9.0,7.0,7.3882,0.0,0.0,0.0,0.15,0.15,0.15,60,51,44,255,22,0,0,0.1
442,5,1,1,-8.0,7.0,7.2941,0.0,0.0,0.0,0.15,0.15,0.15,91,74,56,255,22,0,0,0.1
443,5,1,1,-7.0,7.0,6.9176,0.0,0.0,0.0,0.15,0.15,0.15,113,73,48,255,22,0,0,0.1
444,5,1,1,-6.0,7.0,6.4941,0.0,0.0,0.0,0.15,0.15,0.15,131,86,55,255,22,0,0,0.1
445,5,1,1,-5.0,7.0,5.9765,0.0,0.0,0.0,0.15,0.15,0.15,86,73,56,255,22,0,0,0.1
446,5,1,1,-4.0,7.0,4.8941,0.0,0.0,0.0,0.15,0.15,0.15,77,60,42,255,22,0,0,0.1
447,5,1,1,-3.0,7.0,4.3765,0.0,0.0,0.0,0.15,0.15,0.15,36,27,22,255,22,0,0,0.1
448,5,1,1,-2.0,7.0,4.9412,0.0,0.0,0.0,0.15,0.15,0.15,62,53,44,255,22,0,0,0.1
449,5,1,1,-1.0,7.0,5.4588,0.0,0.0,0.0,0.15,0.15,0.15,54,43,39,255,22,0,0,0.1
450,5,1,1,0.0,7.0,5.2235,0.0,0.0,0.0,0.15,0.15,0.15,38,27,21,255,22,0,0,0.1
451,5,1,1,1.0,7.0,4.2353,0.0,0.0,0.0,0.15,0.15,0.15,48,43,39,255,22,0,0,0.1
452,5,1,1,2.0,7.0,3.5294,0.0,0.0,0.0,0.15,0.15,0.15,37,30,24,255,22,0,0,0.1
453,5,1,1,3.0,7.0,3.0118,0.0,0.0,0.0,0.15,0.15,0.15,40,28,16,255,22,0,0,0.1
454,5,1,1,4.0,7.0,2.7294,0.0,0.0,0.0,0.15,0.15,0.15,158,121,95,255,22,0,0,0.1
455,5,1,1,5.0,7.0,2.2588,0.0,0.0,0.0,0.15,0.15,0.15,73,54,37,255,22,0,0,0.1
456,5,1,1,6.0,7.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,101,80,63,255,22,0,0,0.1
457,5,1,1,7.0,7.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,46,39,31,255,22,0,0,0.1
458,5,1,1,8.0,7.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,63,51,39,255,22,0,0,0.1
459,5,1,1,9.0,7.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,34,25,16,255,22,0,0,0.1
460,5,1,1,10.0,7.0,1.9294,0.0,0.0,0.0,0.15,0.15,0.15,53,40,31,255,22,0,0,0.1
461,5,1,1,11.0,7.0,1.9765,0.0,0.0,0.0,0.15,0.15,0.15,116,106,70,255,22,0,0,0.1
462,5,1,1,12.0,7.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,187,148,105,255,22,0,0,0.1
463,5,1,1,13.0,7.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,139,140,108,255,22,0,0,0.1
464,5,1,1,14.0,7.0,2.3059,0.0,0.0,0.0,0.15,0.15,0.15,130,125,96,255,22,0,0,0.1
465,5,1,1,15.0,7.0,2.6824,0.0,0.0,0.0,0.15,0.15,0.15,90,85,66,255,22,0,0,0.1
466,5,1,1,16.0,7.0,2.9176,0.0,0.0,0.0,0.15,0.15,0.15,90,83,64,255,22,0,0,0.1
467,5,1,1,17.0,7.0,3.2471,0.0,0.0,0.0,0.15,0.15,0.15,86,71,64,255,22,0,0,0.1
468,5,1,1,18.0,7.0,3.4824,0.0,0.0,0.0,0.15,0.15,0.15,74,65,48,255,22,0,0,0.1
469,5,1,1,19.0,7.0,3.7647,0.0,0.0,0.0,0.15,0.15,0.15,115,100,71,255,22,0,0,0.1
470,5,1,1,-19.0,6.0,6.3529,0.0,0.0,0.0,0.15,0.15,0.15,57,52,33,255,22,0,0,0.1
471,5,1,1,-18.0,6.0,5.5529,0.0,0.0,0.0,0.15,0.15,0.15,39,33,21,255,22,0,0,0.1
472,5,1,1,-17.0,6.0,4.2824,0.0,0.0,0.0,0.15,0.15,0.15,45,38,30,255,22,0,0,0.1
473,5,1,1,-16.0,6.0,4.4235,0.0,0.0,0.0,0.15,0.15,0.15,125,109,93,255,22,0,0,0.1
474,5,1,1,-15.0,6.0,4.9882,0.0,0.0,0.0,0.15,0.15,0.15,40,37,22,255,22,0,0,0.1
475,5,1,1,-14.0,6.0,5.1765,0.0,0.0,0.0,0.15,0.15,0.15,49,40,35,255,22,0,0,0.1
476,5,1,1,-13.0,6.0,5.3647,0.0,0.0,0.0,0.15,0.15,0.15,56,47,38,255,22,0,0,0.1
477,5,1,1,-12.0,6.0,6.1647,0.0,0.0,0.0,0.15,0.15,0.15,52,43,38,255,22,0,0,0.1
478,5,1,1,-11.0,6.0,7.6706,0.0,0.0,0.0,0.15,0.15,0.15,33,28,9,255,22,0,0,0.1
479,5,1,1,-10.0,6.0,8.7529,0.0,0.0,0.0,0.15,0.15,0.15,45,36,21,255,22,0,0,0.1
480,5,1,1,-9.0,6.0,8.1412,0.0,0.0,0.0,0.15,0.15,0.15,134,97,70,255,22,0,0,0.1
481,5,1,1,-8.0,6.0,7.0118,0.0,0.0,0.0,0.15,0.15,0.15,79,63,47,255,22,0,0,0.1
482,5,1,1,-7.0,6.0,6.4471,0.0,0.0,0.0,0.15,0.15,0.15,70,51,36,255,22,0,0,0.1
483,5,1,1,-6.0,6.0,5.8824,0.0,0.0,0.0,0.15,0.15,0.15,69,47,24,255,22,0,0,0.1
484,5,1,1,-5.0,6.0,5.0824,0.0,0.0,0.0,0.15,0.15,0.15,106,81,61,255,22,0,0,0.1
485,5,1,1,-4.0,6.0,4.6588,0.0,0.0,0.0,0.15,0.15,0.15,43,34,29,255,22,0,0,0.1
486,5,1,1,-3.0,6.0,5.2706,0.0,0.0,0.0,0.15,0.15,0.15,47,38,39,255,22,0,0,0.1
487,5,1,1,-2.0,6.0,5.6941,0.0,0.0,0.0,0.15,0.15,0.15,57,40,30,255,22,0,0,0.1
488,5,1,1,-1.0,6.0,6.1176,0.0,0.0,0.0,0.15,0.15,0.15,57,45,33,255,22,0,0,0.1
489,5,1,1,0.0,6.0,5.4118,0.0,0.0,0.0,0.15,0.15,0.15,42,34,31,255,22,0,0,0.1
490,5,1,1,1.0,6.0,4.2353,0.0,0.0,0.0,0.15,0.15,0.15,42,35,29,255,22,0,0,0.1
491,5,1,1,2.0,6.0,3.6235,0.0,0.0,0.0,0.15,0.15,0.15,38,31,21,255,22,0,0,0.1
492,5,1,1,3.0,6.0,3.2,0.0,0.0,0.0,0.15,0.15,0.15,41,34,28,255,22,0,0,0.1
493,5,1,1,4.0,6.0,2.8235,0.0,0.0,0.0,0.15,0.15,0.15,70,64,52,255,22,0,0,0.1
494,5,1,1,5.0,6.0,2.3529,0.0,0.0,0.0,0.15,0.15,0.15,81,65,50,255,22,0,0,0.1
495,5,1,1,6.0,6.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,127,118,101,255,22,0,0,0.1
496,5,1,1,7.0,6.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,57,50,44,255,22,0,0,0.1
497,5,1,1,8.0,6.0,2.4,0.0,0.0,0.0,0.15,0.15,0.15,37,30,22,255,22,0,0,0.1
498,5,1,1,9.0,6.0,2.5882,0.0,0.0,0.0,0.15,0.15,0.15,47,38,23,255,22,0,0,0.1
499,5,1,1,10.0,6.0,2.4941,0.0,0.0,0.0,0.15,0.15,0.15,37,28,19,255,22,0,0,0.1
500,5,1,1,11.0,6.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,44,37,29,255,22,0,0,0.1
501,5,1,1,12.0,6.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,124,89,57,255,22,0,0,0.1
502,5,1,1,13.0,6.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,153,138,115,255,22,0,0,0.1
503,5,1,1,14.0,6.0,2.2118,0.0,0.0,0.0,0.15,0.15,0.15,81,74,56,255,22,0,0,0.1
504,5,1,1,15.0,6.0,2.3529,0.0,0.0,0.0,0.15,0.15,0.15,62,55,47,255,22,0,0,0.1
505,5,1,1,16.0,6.0,2.6353,0.0,0.0,0.0,0.15,0.15,0.15,59,53,37,255,22,0,0,0.1
506,5,1,1,17.0,6.0,2.8706,0.0,0.0,0.0,0.15,0.15,0.15,45,38,28,255,22,0,0,0.1
507,5,1,1,18.0,6.0,3.0588,0.0,0.0,0.0,0.15,0.15,0.15,62,56,42,255,22,0,0,0.1
508,5,1,1,19.0,6.0,3.3412,0.0,0.0,0.0,0.15,0.15,0.15,71,64,54,255,22,0,0,0.1
509,5,1,1,-19.0,5.0,5.3647,0.0,0.0,0.0,0.15,0.15,0.15,56,50,34,255,22,0,0,0.1
510,5,1,1,-18.0,5.0,4.9412,0.0,0.0,0.0,0.15,0.15,0.15,104,88,63,255,22,0,0,0.1
511,5,1,1,-17.0,5.0,4.1882,0.0,0.0,0.0,0.15,0.15,0.15,49,40,35,255,22,0,0,0.1
512,5,1,1,-16.0,5.0,4.8471,0.0,0.0,0.0,0.15,0.15,0.15,63,54,37,255,22,0,0,0.1
513,5,1,1,-15.0,5.0,5.4588,0.0,0.0,0.0,0.15,0.15,0.15,43,33,24,255,22,0,0,0.1
514,5,1,1,-14.0,5.0,5.8353,0.0,0.0,0.0,0.15,0.15,0.15,36,29,23,255,22,0,0,0.1
515,5,1,1,-13.0,5.0,6.3059,0.0,0.0,0.0,0.15,0.15,0.15,42,35,25,255,22,0,0,0.1
516,5,1,1,-12.0,5.0,7.1059,0.0,0.0,0.0,0.15,0.15,0.15,51,45,33,255,22,0,0,0.1
517,5,1,1,-11.0,5.0,8.3294,0.0,0.0,0.0,0.15,0.15,0.15,70,58,44,255,22,0,0,0.1
518,5,1,1,-10.0,5.0,8.8941,0.0,0.0,0.0,0.15,0.15,0.15,46,33,25,255,22,0,0,0.1
519,5,1,1,-9.0,5.0,7.5765,0.0,0.0,0.0,0.15,0.15,0.15,122,99,81,255,22,0,0,0.1
520,5,1,1,-8.0,5.0,6.4941,0.0,0.0,0.0,0.15,0.15,0.15,148,119,89,255,22,0,0,0.1
521,5,1,1,-7.0,5.0,5.7412,0.0,0.0,0.0,0.15,0.15,0.15,108,81,64,255,22,0,0,0.1
522,5,1,1,-6.0,5.0,5.2706,0.0,0.0,0.0,0.15,0.15,0.15,115,95,70,255,22,0,0,0.1
523,5,1,1,-5.0,5.0,4.8,0.0,0.0,0.0,0.15,0.15,0.15,28,23,17,255,22,0,0,0.1
524,5,1,1,-4.0,5.0,5.2235,0.0,0.0,0.0,0.15,0.15,0.15,58,48,39,255,22,0,0,0.1
525,5,1,1,-3.0,5.0,5.8824,0.0,0.0,0.0,0.15,0.15,0.15,73,55,41,255,22,0,0,0.1
526,5,1,1,-2.0,5.0,6.4,0.0,0.0,0.0,0.15,0.15,0.15,83,57,42,255,22,0,0,0.1
527,5,1,1,-1.0,5.0,6.1647,0.0,0.0,0.0,0.15,0.15,0.15,63,51,39,255,22,0,0,0.1
528,5,1,1,0.0,5.0,4.9882,0.0,0.0,0.0,0.15,0.15,0.15,63,53,43,255,22,0,0,0.1
529,5,1,1,1.0,5.0,4.3294,0.0,0.0,0.0,0.15,0.15,0.15,33,22,16,255,22,0,0,0.1
530,5,1,1,2.0,5.0,4.1882,0.0,0.0,0.0,0.15,0.15,0.15,35,28,22,255,22,0,0,0.1
531,5,1,1,3.0,5.0,3.4353,0.0,0.0,0.0,0.15,0.15,0.15,36,29,23,255,22,0,0,0.1
532,5,1,1,4.0,5.0,2.8706,0.0,0.0,0.0,0.15,0.15,0.15,42,35,29,255,22,0,0,0.1
533,5,1,1,5.0,5.0,2.4,0.0,0.0,0.0,0.15,0.15,0.15,45,39,27,255,22,0,0,0.1
534,5,1,1,6.0,5.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,52,43,34,255,22,0,0,0.1
535,5,1,1,7.0,5.0,2.2118,0.0,0.0,0.0,0.15,0.15,0.15,51,44,34,255,22,0,0,0.1
536,5,1,1,8.0,5.0,2.4941,0.0,0.0,0.0,0.15,0.15,0.15,73,67,53,255,22,0,0,0.1
537,5,1,1,9.0,5.0,2.9176,0.0,0.0,0.0,0.15,0.15,0.15,65,51,38,255,22,0,0,0.1
538,5,1,1,10.0,5.0,2.7765,0.0,0.0,0.0,0.15,0.15,0.15,44,37,31,255,22,0,0,0.1
539,5,1,1,11.0,5.0,2.3529,0.0,0.0,0.0,0.15,0.15,0.15,64,57,39,255,22,0,0,0.1
540,5,1,1,12.0,5.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,101,87,78,255,22,0,0,0.1
541,5,1,1,13.0,5.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,94,84,74,255,22,0,0,0.1
542,5,1,1,14.0,5.0,2.3059,0.0,0.0,0.0,0.15,0.15,0.15,114,103,81,255,22,0,0,0.1
543,5,1,1,15.0,5.0,2.7765,0.0,0.0,0.0,0.15,0.15,0.15,47,44,39,255,22,0,0,0.1
544,5,1,1,16.0,5.0,2.9647,0.0,0.0,0.0,0.15,0.15,0.15,41,32,27,255,22,0,0,0.1
545,5,1,1,17.0,5.0,3.0118,0.0,0.0,0.0,0.15,0.15,0.15,47,40,34,255,22,0,0,0.1
546,5,1,1,18.0,5.0,3.0118,0.0,0.0,0.0,0.15,0.15,0.15,42,35,29,255,22,0,0,0.1
547,5,1,1,19.0,5.0,3.1059,0.0,0.0,0.0,0.15,0.15,0.15,69,62,43,255,22,0,0,0.1
548,5,1,1,-19.0,4.0,4.7059,0.0,0.0,0.0,0.15,0.15,0.15,92,66,33,255,22,0,0,0.1
549,5,1,1,-18.0,4.0,4.3765,0.0,0.0,0.0,0.15,0.15,0.15,79,71,50,255,22,0,0,0.1
550,5,1,1,-17.0,4.0,4.4235,0.0,0.0,0.0,0.15,0.15,0.15,167,137,103,255,22,0,0,0.1
551,5,1,1,-16.0,4.0,5.3647,0.0,0.0,0.0,0.15,0.15,0.15,51,37,34,255,22,0,0,0.1
552,5,1,1,-15.0,4.0,6.0706,0.0,0.0,0.0,0.15,0.15,0.15,98,71,54,255,22,0,0,0.1
553,5,1,1,-14.0,4.0,6.6353,0.0,0.0,0.0,0.15,0.15,0.15,50,37,29,255,22,0,0,0.1
554,5,1,1,-13.0,4.0,7.4353,0.0,0.0,0.0,0.15,0.15,0.15,46,35,31,255,22,0,0,0.1
555,5,1,1,-12.0,4.0,8.3765,0.0,0.0,0.0,0.15,0.15,0.15,37,24,18,255,22,0,0,0.1
556,5,1,1,-11.0,4.0,9.0353,0.0,0.0,0.0,0.15,0.15,0.15,36,21,16,255,22,0,0,0.1
557,5,1,1,-10.0,4.0,8.5647,0.0,0.0,0.0,0.15,0.15,0.15,61,48,40,255,22,0,0,0.1
558,5,1,1,-9.0,4.0,7.2471,0.0,0.0,0.0,0.15,0.15,0.15,50,36,25,255,22,0,0,0.1
559,5,1,1,-8.0,4.0,6.1176,0.0,0.0,0.0,0.15,0.15,0.15,63,56,40,255,22,0,0,0.1
560,5,1,1,-7.0,4.0,5.4588,0.0,0.0,0.0,0.15,0.15,0.15,124,85,52,255,22,0,0,0.1
561,5,1,1,-6.0,4.0,5.2706,0.0,0.0,0.0,0.15,0.15,0.15,46,39,29,255,22,0,0,0.1
562,5,1,1,-5.0,4.0,5.4118,0.0,0.0,0.0,0.15,0.15,0.15,47,35,23,255,22,0,0,0.1
563,5,1,1,-4.0,4.0,5.5529,0.0,0.0,0.0,0.15,0.15,0.15,43,34,29,255,22,0,0,0.1
564,5,1,1,-3.0,4.0,6.1647,0.0,0.0,0.0,0.15,0.15,0.15,46,37,32,255,22,0,0,0.1
565,5,1,1,-2.0,4.0,6.4941,0.0,0.0,0.0,0.15,0.15,0.15,67,53,42,255,22,0,0,0.1
566,5,1,1,-1.0,4.0,6.1647,0.0,0.0,0.0,0.15,0.15,0.15,52,41,35,255,22,0,0,0.1
567,5,1,1,0.0,4.0,5.8353,0.0,0.0,0.0,0.15,0.15,0.15,29,19,10,255,22,0,0,0.1
568,5,1,1,1.0,4.0,5.4118,0.0,0.0,0.0,0.15,0.15,0.15,32,25,19,255,22,0,0,0.1
569,5,1,1,2.0,4.0,4.3294,0.0,0.0,0.0,0.15,0.15,0.15,33,29,20,255,22,0,0,0.1
570,5,1,1,3.0,4.0,3.5294,0.0,0.0,0.0,0.15,0.15,0.15,46,35,31,255,22,0,0,0.1
571,5,1,1,4.0,4.0,3.0118,0.0,0.0,0.0,0.15,0.15,0.15,41,32,27,255,22,0,0,0.1
572,5,1,1,5.0,4.0,2.7765,0.0,0.0,0.0,0.15,0.15,0.15,50,43,37,255,22,0,0,0.1
573,5,1,1,6.0,4.0,2.5412,0.0,0.0,0.0,0.15,0.15,0.15,59,45,34,255,22,0,0,0.1
574,5,1,1,7.0,4.0,2.5882,0.0,0.0,0.0,0.15,0.15,0.15,55,46,37,255,22,0,0,0.1
575,5,1,1,8.0,4.0,2.8235,0.0,0.0,0.0,0.15,0.15,0.15,40,33,25,255,22,0,0,0.1
576,5,1,1,9.0,4.0,3.2,0.0,0.0,0.0,0.15,0.15,0.15,46,32,29,255,22,0,0,0.1
577,5,1,1,10.0,4.0,3.1059,0.0,0.0,0.0,0.15,0.15,0.15,51,42,33,255,22,0,0,0.1
578,5,1,1,11.0,4.0,2.4471,0.0,0.0,0.0,0.15,0.15,0.15,106,97,80,255,22,0,0,0.1
579,5,1,1,12.0,4.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,64,54,45,255,22,0,0,0.1
580,5,1,1,13.0,4.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,204,168,120,255,22,0,0,0.1
581,5,1,1,14.0,4.0,2.4471,0.0,0.0,0.0,0.15,0.15,0.15,145,124,93,255,22,0,0,0.1
582,5,1,1,15.0,4.0,3.1529,0.0,0.0,0.0,0.15,0.15,0.15,86,62,50,255,22,0,0,0.1
583,5,1,1,16.0,4.0,3.7176,0.0,0.0,0.0,0.15,0.15,0.15,42,32,30,255,22,0,0,0.1
584,5,1,1,17.0,4.0,3.6706,0.0,0.0,0.0,0.15,0.15,0.15,42,24,20,255,22,0,0,0.1
585,5,1,1,18.0,4.0,3.4824,0.0,0.0,0.0,0.15,0.15,0.15,36,27,22,255,22,0,0,0.1
586,5,1,1,19.0,4.0,3.1529,0.0,0.0,0.0,0.15,0.15,0.15,43,36,30,255,22,0,0,0.1
587,5,1,1,-19.0,3.0,4.3765,0.0,0.0,0.0,0.15,0.15,0.15,92,88,63,255,22,0,0,0.1
588,5,1,1,-18.0,3.0,4.1882,0.0,0.0,0.0,0.15,0.15,0.15,97,92,63,255,22,0,0,0.1
589,5,1,1,-17.0,3.0,4.6588,0.0,0.0,0.0,0.15,0.15,0.15,123,100,84,255,22,0,0,0.1
590,5,1,1,-16.0,3.0,5.3647,0.0,0.0,0.0,0.15,0.15,0.15,74,67,51,255,22,0,0,0.1
591,5,1,1,-15.0,3.0,6.1647,0.0,0.0,0.0,0.15,0.15,0.15,47,37,27,255,22,0,0,0.1
592,5,1,1,-14.0,3.0,7.3412,0.0,0.0,0.0,0.15,0.15,0.15,40,27,19,255,22,0,0,0.1
593,5,1,1,-13.0,3.0,8.6588,0.0,0.0,0.0,0.15,0.15,0.15,36,25,19,255,22,0,0,0.1
594,5,1,1,-12.0,3.0,9.4588,0.0,0.0,0.0,0.15,0.15,0.15,33,29,18,255,22,0,0,0.1
595,5,1,1,-11.0,3.0,9.1765,0.0,0.0,0.0,0.15,0.15,0.15,43,33,24,255,22,0,0,0.1
596,5,1,1,-10.0,3.0,7.9529,0.0,0.0,0.0,0.15,0.15,0.15,54,46,33,255,22,0,0,0.1
597,5,1,1,-9.0,3.0,6.5412,0.0,0.0,0.0,0.15,0.15,0.15,65,66,52,255,22,0,0,0.1
598,5,1,1,-8.0,3.0,5.8353,0.0,0.0,0.0,0.15,0.15,0.15,69,60,45,255,22,0,0,0.1
599,5,1,1,-7.0,3.0,5.9294,0.0,0.0,0.0,0.15,0.15,0.15,42,35,25,255,22,0,0,0.1
600,5,1,1,-6.0,3.0,5.8353,0.0,0.0,0.0,0.15,0.15,0.15,45,37,26,255,22,0,0,0.1
601,5,1,1,-5.0,3.0,5.8824,0.0,0.0,0.0,0.15,0.15,0.15,43,36,28,255,22,0,0,0.1
602,5,1,1,-4.0,3.0,6.3059,0.0,0.0,0.0,0.15,0.15,0.15,33,23,11,255,22,0,0,0.1
603,5,1,1,-3.0,3.0,6.5412,0.0,0.0,0.0,0.15,0.15,0.15,45,35,34,255,22,0,0,0.1
604,5,1,1,-2.0,3.0,6.8706,0.0,0.0,0.0,0.15,0.15,0.15,76,59,52,255,22,0,0,0.1
605,5,1,1,-1.0,3.0,7.2,0.0,0.0,0.0,0.15,0.15,0.15,34,24,15,255,22,0,0,0.1
606,5,1,1,0.0,3.0,6.8706,0.0,0.0,0.0,0.15,0.15,0.15,37,27,18,255,22,0,0,0.1
607,5,1,1,1.0,3.0,5.6941,0.0,0.0,0.0,0.15,0.15,0.15,60,51,44,255,22,0,0,0.1
608,5,1,1,2.0,3.0,4.3294,0.0,0.0,0.0,0.15,0.15,0.15,44,37,29,255,22,0,0,0.1
609,5,1,1,3.0,3.0,3.6706,0.0,0.0,0.0,0.15,0.15,0.15,43,36,30,255,22,0,0,0.1
610,5,1,1,4.0,3.0,3.1529,0.0,0.0,0.0,0.15,0.15,0.15,52,45,39,255,22,0,0,0.1
611,5,1,1,5.0,3.0,2.9647,0.0,0.0,0.0,0.15,0.15,0.15,46,39,33,255,22,0,0,0.1
612,5,1,1,6.0,3.0,2.9647,0.0,0.0,0.0,0.15,0.15,0.15,73,59,46,255,22,0,0,0.1
613,5,1,1,7.0,3.0,2.9647,0.0,0.0,0.0,0.15,0.15,0.15,49,42,32,255,22,0,0,0.1
614,5,1,1,8.0,3.0,3.0588,0.0,0.0,0.0,0.15,0.15,0.15,42,35,27,255,22,0,0,0.1
615,5,1,1,9.0,3.0,3.2941,0.0,0.0,0.0,0.15,0.15,0.15,45,36,39,255,22,0,0,0.1
616,5,1,1,10.0,3.0,3.2941,0.0,0.0,0.0,0.15,0.15,0.15,49,42,34,255,22,0,0,0.1
617,5,1,1,11.0,3.0,2.5882,0.0,0.0,0.0,0.15,0.15,0.15,42,33,26,255,22,0,0,0.1
618,5,1,1,12.0,3.0,2.2118,0.0,0.0,0.0,0.15,0.15,0.15,52,45,37,255,22,0,0,0.1
619,5,1,1,13.0,3.0,2.1647,0.0,0.0,0.0,0.15,0.15,0.15,42,29,38,255,22,0,0,0.1
620,5,1,1,14.0,3.0,2.4471,0.0,0.0,0.0,0.15,0.15,0.15,62,51,45,255,22,0,0,0.1
621,5,1,1,15.0,3.0,3.1059,0.0,0.0,0.0,0.15,0.15,0.15,123,100,82,255,22,0,0,0.1
622,5,1,1,16.0,3.0,4.0,0.0,0.0,0.0,0.15,0.15,0.15,62,59,50,255,22,0,0,0.1
623,5,1,1,17.0,3.0,4.6118,0.0,0.0,0.0,0.15,0.15,0.15,122,103,86,255,22,0,0,0.1
624,5,1,1,18.0,3.0,4.3765,0.0,0.0,0.0,0.15,0.15,0.15,49,42,36,255,22,0,0,0.1
625,5,1,1,19.0,3.0,3.5294,0.0,0.0,0.0,0.15,0.15,0.15,40,33,27,255,22,0,0,0.1
626,5,1,1,-19.0,2.0,3.8588,0.0,0.0,0.0,0.15,0.15,0.15,86,77,48,255,22,0,0,0.1
627,5,1,1,-18.0,2.0,4.2353,0.0,0.0,0.0,0.15,0.15,0.15,152,146,134,255,22,0,0,0.1
628,5,1,1,-17.0,2.0,4.7059,0.0,0.0,0.0,0.15,0.15,0.15,74,62,40,255,22,0,0,0.1
629,5,1,1,-16.0,2.0,5.4588,0.0,0.0,0.0,0.15,0.15,0.15,91,75,49,255,22,0,0,0.1
630,5,1,1,-15.0,2.0,6.5882,0.0,0.0,0.0,0.15,0.15,0.15,61,52,37,255,22,0,0,0.1
631,5,1,1,-14.0,2.0,8.0471,0.0,0.0,0.0,0.15,0.15,0.15,66,52,39,255,22,0,0,0.1
632,5,1,1,-13.0,2.0,9.5059,0.0,0.0,0.0,0.15,0.15,0.15,64,54,42,255,22,0,0,0.1
633,5,1,1,-12.0,2.0,9.8824,0.0,0.0,0.0,0.15,0.15,0.15,38,28,26,255,22,0,0,0.1
634,5,1,1,-11.0,2.0,8.9882,0.0,0.0,0.0,0.15,0.15,0.15,43,36,30,255,22,0,0,0.1
635,5,1,1,-10.0,2.0,7.3882,0.0,0.0,0.0,0.15,0.15,0.15,56,45,39,255,22,0,0,0.1
636,5,1,1,-9.0,2.0,6.4941,0.0,0.0,0.0,0.15,0.15,0.15,73,67,51,255,22,0,0,0.1
637,5,1,1,-8.0,2.0,6.4941,0.0,0.0,0.0,0.15,0.15,0.15,99,87,61,255,22,0,0,0.1
638,5,1,1,-7.0,2.0,6.7294,0.0,0.0,0.0,0.15,0.15,0.15,34,27,21,255,22,0,0,0.1
639,5,1,1,-6.0,2.0,6.5412,0.0,0.0,0.0,0.15,0.15,0.15,35,25,16,255,22,0,0,0.1
640,5,1,1,-5.0,2.0,6.2118,0.0,0.0,0.0,0.15,0.15,0.15,68,60,47,255,22,0,0,0.1
641,5,1,1,-4.0,2.0,6.7765,0.0,0.0,0.0,0.15,0.15,0.15,45,38,30,255,22,0,0,0.1
642,5,1,1,-3.0,2.0,6.7765,0.0,0.0,0.0,0.15,0.15,0.15,70,62,43,255,22,0,0,0.1
643,5,1,1,-2.0,2.0,7.3412,0.0,0.0,0.0,0.15,0.15,0.15,61,52,43,255,22,0,0,0.1
644,5,1,1,-1.0,2.0,7.3412,0.0,0.0,0.0,0.15,0.15,0.15,89,70,55,255,22,0,0,0.1
645,5,1,1,0.0,2.0,6.3529,0.0,0.0,0.0,0.15,0.15,0.15,85,73,61,255,22,0,0,0.1
646,5,1,1,1.0,2.0,5.2706,0.0,0.0,0.0,0.15,0.15,0.15,55,50,44,255,22,0,0,0.1
647,5,1,1,2.0,2.0,4.2824,0.0,0.0,0.0,0.15,0.15,0.15,49,42,36,255,22,0,0,0.1
648,5,1,1,3.0,2.0,3.6235,0.0,0.0,0.0,0.15,0.15,0.15,44,39,33,255,22,0,0,0.1
649,5,1,1,4.0,2.0,3.2471,0.0,0.0,0.0,0.15,0.15,0.15,38,29,24,255,22,0,0,0.1
650,5,1,1,5.0,2.0,3.1059,0.0,0.0,0.0,0.15,0.15,0.15,41,36,30,255,22,0,0,0.1
651,5,1,1,6.0,2.0,3.1529,0.0,0.0,0.0,0.15,0.15,0.15,49,38,34,255,22,0,0,0.1
652,5,1,1,7.0,2.0,3.2,0.0,0.0,0.0,0.15,0.15,0.15,40,31,26,255,22,0,0,0.1
653,5,1,1,8.0,2.0,3.4353,0.0,0.0,0.0,0.15,0.15,0.15,41,34,28,255,22,0,0,0.1
654,5,1,1,9.0,2.0,3.7647,0.0,0.0,0.0,0.15,0.15,0.15,35,30,24,255,22,0,0,0.1
655,5,1,1,10.0,2.0,3.5294,0.0,0.0,0.0,0.15,0.15,0.15,31,22,17,255,22,0,0,0.1
